title,link,company,salary,location
Senior Backend Engineer - LATAM (Remote),https://www.ycombinator.com/companies/tesorio/jobs/Si3TEyE-senior-backend-engineer-latam-remote,Tesorio,$90K - $105K,Remote (Latam Only) / Remote (AR; BO; CL; CO; CR; CU; DO; EC; SV; GT; HN; MX; NI; PA; PY; PE; UY; VE; BR)
Enterprise Technical Support Analyst,https://www.ycombinator.com/companies/agilemd/jobs/vYB4N8Q-enterprise-technical-support-analyst,Agilemd,$60K - $110K,"San Francisco, CA / Remote"
Senior Mechanical Engineer (2025),https://www.ycombinator.com/companies/reach-labs/jobs/C5WMi8c-senior-mechanical-engineer-2025,Reach Labs,,"Redwood City, CA"
Hardware Engineer (2025),https://www.ycombinator.com/companies/reach-labs/jobs/23UT9NN-hardware-engineer-2025,Reach Labs,,"Redwood City, CA"
Professional Services Engineer,https://www.ycombinator.com/companies/heroic-labs/jobs/ZR7VAtP-professional-services-engineer,Heroic Labs,3+ years,"London, UK / PT / Remote"
Server Engineer,https://www.ycombinator.com/companies/heroic-labs/jobs/6rw6C8rsZ-server-engineer,Heroic Labs,$80 - $120,"London, UK / Remote (US)"
Lead Principal Engineer,https://www.ycombinator.com/companies/snapmagic/jobs/cU7g2O2-lead-principal-engineer,Snapmagic,$210K - $240K,"Redwood City, CA, US"
Business Operations Manager,https://www.ycombinator.com/companies/snapmagic/jobs/HTv1msL-business-operations-manager,Snapmagic,$120K - $180K,"Redwood City, CA, US / San Francisco, CA, US"
Enterprise Account Executive,https://www.ycombinator.com/companies/snapmagic/jobs/GWuieQc-enterprise-account-executive,Snapmagic,$200K - $300K,"Redwood City, CA, US"
ABX Marketing Manager,https://www.ycombinator.com/companies/scope-ar/jobs/Ib5SOf7-abx-marketing-manager,Scope Ar,$100K - $150K,"San Francisco, CA"
Inside Sales Representative,https://www.ycombinator.com/companies/scope-ar/jobs/VdaISR7-inside-sales-representative,Scope Ar,,Remote / Remote (US)
Staff Product Designer,https://www.ycombinator.com/companies/ironclad/jobs/H6eUNEC-staff-product-designer,Ironclad,$189K - $231K,"San Francisco, CA / New York, NY, US / Remote (US)"
"Senior Software Engineer, AI",https://www.ycombinator.com/companies/ironclad/jobs/rToqqLc-senior-software-engineer-ai,Ironclad,$126K - $175K,"San Francisco, CA, US / Indianapolis, IN, US / New York, NY, US / Remote (US)"
Legal Engineer (Aka Implementation Engineer),https://www.ycombinator.com/companies/ironclad/jobs/XGeiq0M-legal-engineer-aka-implementation-engineer,Ironclad,$96K - $136K,"San Francisco, CA, US / Indianapolis, IN, US / New York, NY, US / Remote (US)"
Senior Backend Software Engineer,https://www.ycombinator.com/companies/lugg/jobs/FdpmpdACL-senior-backend-software-engineer,Lugg,$100K - $200K,Remote
"Senior Software Engineer, Infrastructure",https://www.ycombinator.com/companies/mashgin/jobs/nhIQSKq-senior-software-engineer-infrastructure,Mashgin,$225K - $350K,"Palo Alto, CA"
"Senior Software Engineer, Backend",https://www.ycombinator.com/companies/mashgin/jobs/kOoM7gQ-senior-software-engineer-backend,Mashgin,$225K - $350K,"Palo Alto, CA"
"Software Engineer, Computer Vision and Deep Learning",https://www.ycombinator.com/companies/mashgin/jobs/Lwg6Tpa-software-engineer-computer-vision-and-deep-learning,Mashgin,6+ years,"Palo Alto, CA"
"Senior Software Engineer, Full-Stack",https://www.ycombinator.com/companies/mashgin/jobs/BaWLmBF-senior-software-engineer-full-stack,Mashgin,6+ years,"Palo Alto, CA"
Senior Fullstack Engineer,https://www.ycombinator.com/companies/nimblerx/jobs/hlWwuXa-senior-fullstack-engineer,Nimblerx,$200K - $225K,"Redwood City, CA"
Senior Fullstack Engineer,https://www.ycombinator.com/companies/nimblerx/jobs/PVM7eUE-senior-fullstack-engineer,Nimblerx,$184K - $207K CAD,Toronto
Senior Backend Engineer,https://www.ycombinator.com/companies/nimblerx/jobs/pun7eqr-senior-backend-engineer,Nimblerx,$200K - $225K,"Redwood City, CA"
Senior Backend Engineer,https://www.ycombinator.com/companies/nimblerx/jobs/RfYOJYz-senior-backend-engineer,Nimblerx,$184K - $207K CAD,Toronto
Staff UI Engineer,https://www.ycombinator.com/companies/streak/jobs/m9TkzXv-staff-ui-engineer,Streak,$150K - $300K,US / CA / MX / Remote (US; CA; MX)
Senior Engineer (Full-Stack),https://www.ycombinator.com/companies/meadow/jobs/3S3NdCj77-senior-engineer-full-stack,Meadow,3+ years,"San francisco, CA"
"Nonprofit Solution Consultant (Hiring in NY, NJ, GA, CA states only)",https://www.ycombinator.com/companies/giveffect/jobs/sxgzM5S-nonprofit-solution-consultant-hiring-in-ny-nj-ga-ca-states-only,Giveffect,$85K - $115K,"NY, US / NJ, US / GA, US / CA, US / Remote (NY, US; NJ, US; GA, US; CA, US)"
Senior Front End Engineer,https://www.ycombinator.com/companies/tempo/jobs/Rudg0BkZ2-senior-front-end-engineer,Tempo,3+ years,"San Francisco, CA"
Machine Learning Engineer,https://www.ycombinator.com/companies/tempo/jobs/9yHUaZmrv-machine-learning-engineer,Tempo,$100K - $200K,"San Francisco, CA"
Sr Computer Vision Engineer,https://www.ycombinator.com/companies/tempo/jobs/FR3MyA3YL-sr-computer-vision-engineer,Tempo,$180K - $225K,"San Francisco, CA"
" Partner Manager, Technology & Cloud",https://www.ycombinator.com/companies/onesignal/jobs/XJ8I6px-partner-manager-technology-cloud,Onesignal,,"CA, NY, PA, TX, UT, WA / Remote (US)"
Customer Success Manager,https://www.ycombinator.com/companies/onesignal/jobs/9NmXXAZ-customer-success-manager,Onesignal,,"NY, PA, or TX / Remote (US)"
"Staff Engineer, Platform/ SRE ",https://www.ycombinator.com/companies/onesignal/jobs/YsWq1qY-staff-engineer-platform-sre,Onesignal,,United Kingdom (Remote) / Remote (US)
"Staff Software Engineer, Fullstack ",https://www.ycombinator.com/companies/onesignal/jobs/DNhTi7U-staff-software-engineer-fullstack,Onesignal,,United States (Remote) / Remote (US)
"Senior or Staff Software Engineer, Backend ",https://www.ycombinator.com/companies/onesignal/jobs/BOlyPRY-senior-or-staff-software-engineer-backend,Onesignal,,United States (Remote) / Remote (US)
"Account Executive, Commercial",https://www.ycombinator.com/companies/onesignal/jobs/YtOGW79-account-executive-commercial,Onesignal,,"San Mateo, CA or New York / Remote (US)"
Senior Product Marketing Manager,https://www.ycombinator.com/companies/onesignal/jobs/tbuOPw7-senior-product-marketing-manager,Onesignal,,United States (Remote) / Remote (US)
"Account Executive, Mid-Market ",https://www.ycombinator.com/companies/onesignal/jobs/7a9er7r-account-executive-mid-market,Onesignal,,"San Mateo, CA or New York / Remote (US)"
Strategic Account Executive,https://www.ycombinator.com/companies/onesignal/jobs/gqTe9J7-strategic-account-executive,Onesignal,,"CA, NY, PA, TX, UT, WA / Remote (US)"
Go-to-Market Growth Lead,https://www.ycombinator.com/companies/bright/jobs/uH9J036-go-to-market-growth-lead,Bright,$36K - $144K,"MX / Guadalajara, Jal., MX / Monterrey, N.L., MX / Remote (MX)"
Head of Paid Social,https://www.ycombinator.com/companies/magic/jobs/8VAGHcJ-head-of-paid-social,Magic,$65K - $80K,Remote (US)
Senior Data Platform Engineer,https://www.ycombinator.com/companies/qventus/jobs/1wgiiM6-senior-data-platform-engineer,Qventus,$150K - $185K,"Remote, United States / Remote (US)"
Technical Product Architect,https://www.ycombinator.com/companies/qventus/jobs/JhL6fZ0-technical-product-architect,Qventus,$130K - $160K,"Remote, United States / Remote (US)"
Senior Infrastructure Engineer,https://www.ycombinator.com/companies/front/jobs/WHL9E1hjg-senior-infrastructure-engineer,Front,3+ years,"Paris, France / Remote"
Senior Customer Success Engineer,https://www.ycombinator.com/companies/apollo/jobs/PY96GgC-senior-customer-success-engineer,Apollo,3+ years,Remote / Remote (United States)
Enterprise Sales Executive - West,https://www.ycombinator.com/companies/apollo/jobs/XEVeYqZ-enterprise-sales-executive-west,Apollo,6+ years,Remote / Remote
AI Engineer,https://www.ycombinator.com/companies/picnichealth/jobs/hTP151z-ai-engineer,Picnichealth,$180K - $220K,"San Francisco, Remote / Remote (US)"
Product Engineer,https://www.ycombinator.com/companies/picnichealth/jobs/YSaW0nO-product-engineer,Picnichealth,$160K - $180K,"San Francisco, Remote / Remote (US)"
Blockchain Engineer,https://www.ycombinator.com/companies/hiro-systems/jobs/QXDWQ9l-blockchain-engineer,Hiro Systems,$160K - $200K,US / CA / ES / PT / NL / RO / Remote (US; CA; ES; PT; NL; RO)
"Product Engineer, Work at a Startup",https://www.ycombinator.com/companies/y-combinator/jobs/dUJA6i7-product-engineer-work-at-a-startup,Y Combinator,$180K - $270K,"San Francisco, CA, US"
Account Development Representative ,https://www.ycombinator.com/companies/piinpoint/jobs/VMpSLE7-account-development-representative,Piinpoint,$60K - $70K CAD,"Remote (Kitchener, ON, CA)"
"Sr. Software Engineer, Java",https://www.ycombinator.com/companies/axoni/jobs/aQvuNqx-sr-software-engineer-java,Axoni,$100K - $175K,Remote (US)
"Senior Engineer, Scala",https://www.ycombinator.com/companies/axoni/jobs/Cvn8atESP-senior-engineer-scala,Axoni,$100K - $175K,"New York, NY, US / Remote (US)"
Deputy General Counsel ,https://www.ycombinator.com/companies/wefunder/jobs/lSjjKFz-deputy-general-counsel,Wefunder,$170K - $190K,"San Francisco, CA, US"
Head of Community Rounds,https://www.ycombinator.com/companies/wefunder/jobs/oHYP6Yz-head-of-community-rounds,Wefunder,$125K - $180K,"San Francisco, CA, US"
Fundraising Lead,https://www.ycombinator.com/companies/wefunder/jobs/4aFt6GN-fundraising-lead,Wefunder,1+ years,"San Francisco, CA, US"
"Full Stack, Senior Software Engineer",https://www.ycombinator.com/companies/wefunder/jobs/oC8Vfe1-full-stack-senior-software-engineer,Wefunder,1+ years,"San Francisco, CA, US"
Professional Founder Finder,https://www.ycombinator.com/companies/wefunder/jobs/0muSUCa-professional-founder-finder,Wefunder,1+ years,"San Francisco, CA, US"
Business Development Intern to Hire ,https://www.ycombinator.com/companies/wefunder/jobs/wgJsmcE-business-development-intern-to-hire,Wefunder,$25,"San Francisco, CA, US"
Internship – June to Dec 2025,https://www.ycombinator.com/companies/wefunder/jobs/FopPovG-internship-june-to-dec-2025,Wefunder,$25,San Francisco
Senior Product Manager,https://www.ycombinator.com/companies/simplyinsured/jobs/gTamx6x-senior-product-manager,Simplyinsured,3+ years,"San Francisco, CA / Lehi, UT (Remote OK) / Remote (US)"
Quality Assurance Engineer,https://www.ycombinator.com/companies/simplyinsured/jobs/RYFME0K-quality-assurance-engineer,Simplyinsured,,San Francisco
Quality Assurance Engineer,https://www.ycombinator.com/companies/simplyinsured/jobs/kDiTXOm-quality-assurance-engineer,Simplyinsured,,San Francisco
Full Stack Engineer,https://www.ycombinator.com/companies/simplyinsured/jobs/cjlGNwdLa-full-stack-engineer,Simplyinsured,$130 - $180,"San francisco, CA / Remote (US)"
Senior Full-Stack Software Engineer,https://www.ycombinator.com/companies/simplyinsured/jobs/GIuqXjWOr-senior-full-stack-software-engineer,Simplyinsured,$140K - $180K,"San francisco, CA / Remote (US)"
FULL STACK ENGINEER,https://www.ycombinator.com/companies/circuithub/jobs/MoiBgjLeX-full-stack-engineer,Circuithub,3+ years,"41 Corsham Street, London / Remote (US)"
Senior Software Engineer,https://www.ycombinator.com/companies/etleap/jobs/Hn3ycbC-senior-software-engineer,Etleap,$65K - $95K,"London, England, GB"
Customer Success Manager,https://www.ycombinator.com/companies/etleap/jobs/0xd9Jwm-customer-success-manager,Etleap,$103K - $130K,"San Francisco, CA, US"
Account Executive,https://www.ycombinator.com/companies/etleap/jobs/QwEj2EQ-account-executive,Etleap,$220K - $260K,"San Francisco, CA, US"
DevOps Engineer Latin America (remote),https://www.ycombinator.com/companies/etleap/jobs/lrNVGB2-devops-engineer-latin-america-remote,Etleap,$40K - $70K,BR / AR / CL / PE / UY / CO / VE / EC / GY / BO / PY / Remote (BR; AR; CL; PE; UY; CO; VE; EC; GY; BO; PY)
Software Engineer - Integrations South America (remote),https://www.ycombinator.com/companies/etleap/jobs/UQuf3oX-software-engineer-integrations-south-america-remote,Etleap,$35K - $60K,BR / Remote (BR)
Business Development Representative - Hybrid,https://www.ycombinator.com/companies/zentail/jobs/AmfRsHX-business-development-representative-hybrid,Zentail,$75K,"Columbia, MD, US / Remote (US)"
Account Executive - Hybrid,https://www.ycombinator.com/companies/zentail/jobs/b5JjTXl-account-executive-hybrid,Zentail,$150K,"Columbia, MD, US / Remote (US)"
Software Engineer - Hybrid Preferred,https://www.ycombinator.com/companies/zentail/jobs/Sy0RXZk-software-engineer-hybrid-preferred,Zentail,$120K - $190K,"Columbia, MD / Remote (US)"
Founding AI Agent Engineer,https://www.ycombinator.com/companies/eloquent-ai/jobs/ReuCmF7-founding-ai-agent-engineer,Eloquent Ai,$80K - $150K,"San Francisco, CA, US / London, England, GB / Remote (US)"
Full-Stack Software Engineer,https://www.ycombinator.com/companies/eloquent-ai/jobs/SgMYd8V-full-stack-software-engineer,Eloquent Ai,$55K - $95K,"San Francisco, CA, US / London, England, GB / Remote (US)"
"Founding Software Engineer, Full-Stack",https://www.ycombinator.com/companies/eloquent-ai/jobs/0FxL4Rc-founding-software-engineer-full-stack,Eloquent Ai,$80K - $150K,"San Francisco, CA, US / London, England, GB / Remote (US)"
Principal Software Engineer,https://www.ycombinator.com/companies/red-barn-robotics/jobs/4eBQCky-principal-software-engineer,Red Barn Robotics,$110K - $160K,"Seattle, WA, US"
Principal Mechanical Engineer,https://www.ycombinator.com/companies/red-barn-robotics/jobs/kWiMnwc-principal-mechanical-engineer,Red Barn Robotics,$110K - $160K,"Seattle, WA, US"
Smart Glasses OS - Engineer - Wearables - iOS/AndroidTypescript Backend,https://www.ycombinator.com/companies/mentra/jobs/aVBEgDt-smart-glasses-os-engineer-wearables-ios-androidtypescript-backend,Mentra,$75K - $160K,"San Francisco, CA, US"
Founding Full Stack Engineer,https://www.ycombinator.com/companies/mercura/jobs/KqpN8kF-founding-full-stack-engineer,Mercura,€80K - €130K EUR,"Munich, BY, DE"
Founding Software Engineer #1,https://www.ycombinator.com/companies/dalus/jobs/oFjdHjD-founding-software-engineer-1,Dalus,$140K - $200K,"San Francisco, CA, US"
Software Engineer (Backend),https://www.ycombinator.com/companies/spott/jobs/Z1JEmr2-software-engineer-backend,Spott,€70K - €110K EUR,"Leuven, Flanders, BE"
Senior Software Engineer,https://www.ycombinator.com/companies/woz/jobs/E7Uj7bi-senior-software-engineer,Woz,$150K - $250K,"San Francisco, CA, US"
AeroThermal Engineer,https://www.ycombinator.com/companies/reditus-space/jobs/x2z9g4O-aerothermal-engineer,Reditus Space,$100K - $200K,"Atlanta, GA, US / San Francisco, CA, US / Remote (US)"
Founding Engineer at Retrofit (YC W25),https://www.ycombinator.com/companies/retrofit/jobs/sKciSGB-founding-engineer-at-retrofit-yc-w25,Retrofit,$120 - $180,"New York, NY, US"
Founding Security Engineer,https://www.ycombinator.com/companies/archon/jobs/syzyf3r-founding-security-engineer,Archon,$100K - $160K,"San Francisco, CA, US"
Software Engineer Intern,https://www.ycombinator.com/companies/afterquery/jobs/6a7szXP-software-engineer-intern,Afterquery,$60K - $90K,"San Francisco, CA, US / Remote (US)"
Strategy and Operations Intern (Undergrad),https://www.ycombinator.com/companies/afterquery/jobs/4q3X7AW-strategy-and-operations-intern-undergrad,Afterquery,$62.4K - $125K,"San Francisco, CA, US"
ML Research Intern,https://www.ycombinator.com/companies/afterquery/jobs/37BHIHC-ml-research-intern,Afterquery,$62.4K - $125K,"San Francisco, CA, US / Remote (US; CA; GB)"
Founding Full Stack Engineer,https://www.ycombinator.com/companies/afterquery/jobs/vBJbHQE-founding-full-stack-engineer,Afterquery,$100K - $220K,"San Francisco, CA, US"
Founding Engineer #1,https://www.ycombinator.com/companies/misprint/jobs/W5bb5SY-founding-engineer-1,Misprint,$100K - $170K,"New York, NY, US"
Founding Engineer,https://www.ycombinator.com/companies/infinite/jobs/LqkMhIs-founding-engineer,Infinite,$120K - $200K,"San Francisco, CA, US"
Growth,https://www.ycombinator.com/companies/harper/jobs/WZdYoF4-growth,Harper,$100K - $175K,"San Francisco, CA, US"
Account Executive,https://www.ycombinator.com/companies/harper/jobs/mDxNeSI-account-executive,Harper,$100K - $175K,"San Francisco, CA, US"
AI Engineer - Payments & Processing,https://www.ycombinator.com/companies/harper/jobs/yy0PujJ-ai-engineer-payments-processing,Harper,$125K - $220K,"San Francisco, CA, US"
AI Engineer - Customer Service ,https://www.ycombinator.com/companies/harper/jobs/DeXizyq-ai-engineer-customer-service,Harper,$125K - $220K,"San Francisco, CA, US"
AI Engineer - Sales ,https://www.ycombinator.com/companies/harper/jobs/IxYU3NB-ai-engineer-sales,Harper,$125K - $220K,"San Francisco, CA, US"
AI Engineer - Growth,https://www.ycombinator.com/companies/harper/jobs/K1x5iWH-ai-engineer-growth,Harper,$125K - $220K,"San Francisco, CA, US"
